event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,event_VaR_T1,expected_MDD_T1,tail_prob_T1,risk_lo_T1,risk_hi_T1,event_VaR_T5,expected_MDD_T5,tail_prob_T5,risk_lo_T5,risk_hi_T5,event_VaR_T20,expected_MDD_T20,tail_prob_T20,risk_lo_T20,risk_hi_T20,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2024-09-27,证监会并购六条：支持上市公司并购重组,801790,0.076692,+,+,True,0.0278,0.0375,0.5417,0.5833,4.6461,0.5417,True,-,+,True,,,,,,0.02453,0.00295,0.05,0.01717,0.11516,0.0,-0.00469,0.00059,0.05,-0.00844,0.0349,0.02453,0.00295,0.05,0.01717,0.11516,0.11416,0.01246,0.05,0.09944,0.28975,True,True,True,True
2024-09-27,证监会并购六条：支持上市公司并购重组,801030,-0.02518,-,+,False,0.0422,0.051,0.7083,0.7917,3.4693,0.7083,True,+,+,False,,,,,,0.26705,0.0,0.05,0.25727,0.39217,0.0,0.044,0.0,0.05,0.03885,0.09835,0.26705,0.0,0.05,0.25727,0.39217,0.88069,0.00016,0.05,0.86047,1.12762,True,True,True,True
2024-10-21,LPR双降：1年期降至3.10%(-25bp)，5年期降至3.60%(,801780,-0.034858,-,-,True,0.0074,0.0093,0.5833,1.0,-0.207,0.5833,False,-,,False,,,,,,-0.07955,0.03779,0.05,-0.09207,0.06033,0.0,-0.03399,0.0093,0.05,-0.04009,0.03036,-0.07955,0.03779,0.05,-0.09207,0.06033,-0.15171,0.08369,0.05,-0.17284,0.12265,True,True,True,True
2024-10-21,LPR双降：1年期降至3.10%(-25bp)，5年期降至3.60%(,801790,-0.010567,-,+,False,0.0155,0.0227,0.5833,0.9167,2.5503,0.5833,False,-,,False,,,,,,-0.08767,0.03997,0.05,-0.10184,0.10453,0.0,-0.03893,0.00963,0.05,-0.04659,0.04181,-0.08767,0.03997,0.05,-0.10184,0.10453,-0.14315,0.08987,0.05,-0.17285,0.23294,True,False,False,False
2024-10-21,LPR双降：1年期降至3.10%(-25bp)，5年期降至3.60%(,801180,0.055497,+,-,False,0.0216,0.0265,0.4167,1.0,-5.193,0.4167,False,-,+,True,,,,,,-0.25173,0.1226,0.05,-0.28374,0.11148,0.0,-0.10007,0.03206,0.05,-0.11575,0.0654,-0.25173,0.1226,0.05,-0.28374,0.11148,-0.49844,0.28284,0.05,-0.55712,0.2128,False,False,False,False
2024-10-21,LPR双降：1年期降至3.10%(-25bp)，5年期降至3.60%(,801710,0.068042,+,-,False,0.014,0.0175,0.5833,1.0,0.2755,0.5833,False,-,,False,,,,,,-0.12012,0.05599,0.05,-0.13713,0.09135,0.0,-0.04854,0.01307,0.05,-0.05737,0.04468,-0.12012,0.05599,0.05,-0.13713,0.09135,-0.19869,0.11366,0.05,-0.23014,0.21277,False,False,False,False
2024-10-21,LPR双降：1年期降至3.10%(-25bp)，5年期降至3.60%(,801750,0.009055,+,+,True,0.0214,0.0281,0.625,1.0,2.279,0.625,False,-,+,True,,,,,,-0.12898,0.05986,0.05,-0.15815,0.21626,0.0,-0.06828,0.01502,0.05,-0.08327,0.08993,-0.12898,0.05986,0.05,-0.15815,0.21626,-0.07213,0.10198,0.05,-0.13023,0.5661,True,False,False,False
2024-10-29,欧盟对中国电动车反补贴关税终裁：最高36.3%,801880,0.021229,+,+,True,0.0142,0.0174,0.5417,1.0,0.3861,0.5417,False,+,+,False,,,,,,-0.01397,0.01515,0.05,-0.02776,0.16074,0.0,-0.02287,0.0037,0.05,-0.03014,0.05384,-0.01397,0.01515,0.05,-0.02776,0.16074,0.00644,0.04867,0.05,-0.02283,0.35909,False,True,True,True
2024-10-29,欧盟对中国电动车反补贴关税终裁：最高36.3%,801730,0.000633,+,+,True,0.0189,0.0218,0.4583,1.0,-1.0752,0.4583,False,-,+,True,,,,,,-0.11313,0.05385,0.05,-0.13419,0.14564,0.0,-0.03947,0.00726,0.05,-0.04999,0.07159,-0.11313,0.05385,0.05,-0.13419,0.14564,-0.23094,0.13318,0.05,-0.26992,0.27842,False,False,False,False
2024-11-08,人大常委会10万亿化债方案：6万亿+4万亿置换隐性债务,801780,0.008994,+,-,False,0.0411,0.0425,0.5,1.0,-0.1724,0.5,True,-,-,False,,,,,,-0.36053,0.28306,0.5,-0.37422,-0.19324,0.0,-0.09727,0.06181,0.5,-0.10452,-0.02079,-0.36053,0.28306,0.5,-0.37422,-0.19324,-0.99996,0.84843,0.5,-1.027,-0.67141,True,True,True,True
2024-11-08,人大常委会10万亿化债方案：6万亿+4万亿置换隐性债务,801710,-0.032636,-,-,True,0.0098,0.0124,0.5833,1.0,3.3403,0.5,False,-,,False,,,,,,-0.10526,0.0481,0.05,-0.12236,0.11165,0.0,-0.04904,0.01282,0.05,-0.05821,0.0477,-0.10526,0.0481,0.05,-0.12236,0.11165,-0.15909,0.09794,0.05,-0.19283,0.2527,True,True,True,False
2024-11-08,人大常委会10万亿化债方案：6万亿+4万亿置换隐性债务,801180,-0.076455,-,-,True,0.0128,0.0169,0.625,1.0,5.2128,0.625,False,-,,False,,,,,,-0.20159,0.09488,0.05,-0.22818,0.1383,0.0,-0.08762,0.02511,0.05,-0.10272,0.07169,-0.20159,0.09488,0.05,-0.22818,0.1383,-0.30549,0.1826,0.05,-0.35407,0.33956,True,True,True,True
2024-12-02,美BIS第三轮半导体出口管制：扩大实体清单+HBM芯片,801080,-0.007227,-,-,True,0.0164,0.0208,0.5417,1.0,-2.5659,0.5417,False,-,,False,,,,,,-0.14471,0.06706,0.05,-0.16559,0.12383,0.0,-0.05705,0.01363,0.05,-0.06863,0.0651,-0.14471,0.06706,0.05,-0.16559,0.12383,-0.25893,0.14601,0.05,-0.3046,0.28572,True,True,False,False
2024-12-02,美BIS第三轮半导体出口管制：扩大实体清单+HBM芯片,801770,-0.003873,-,-,True,0.0161,0.0209,0.5,1.0,-3.4921,0.4583,False,-,+,True,,,,,,-0.143,0.06841,0.05,-0.16104,0.09716,0.0,-0.05229,0.01437,0.05,-0.06164,0.04635,-0.143,0.06841,0.05,-0.16104,0.09716,-0.1487,0.10536,0.05,-0.19059,0.33763,False,False,False,True
2024-12-03,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物,801080,-0.011904,-,+,False,0.0169,0.0211,0.625,1.0,-0.1634,0.5833,False,-,+,True,,,,,,-0.12955,0.05999,0.05,-0.15255,0.18575,0.0,-0.04562,0.00859,0.05,-0.05746,0.07932,-0.12955,0.05999,0.05,-0.15255,0.18575,-0.22866,0.1419,0.05,-0.28214,0.40712,False,False,False,False
2024-12-03,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物,801880,0.007095,+,+,True,0.0085,0.012,0.625,1.0,-1.6494,0.5833,False,+,,False,,,,,,-0.06733,0.03168,0.05,-0.08061,0.10407,0.0,-0.03194,0.00694,0.05,-0.03903,0.04291,-0.06733,0.03168,0.05,-0.08061,0.10407,-0.12747,0.07988,0.05,-0.15229,0.20944,True,True,True,False
2024-12-03,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物,801110,0.021353,+,+,True,0.0083,0.0101,0.5,1.0,-2.1303,0.4583,False,+,+,False,,,,,,-0.06725,0.03166,0.05,-0.0831,0.11889,0.0,-0.03612,0.00809,0.05,-0.04391,0.04609,-0.06725,0.03166,0.05,-0.0831,0.11889,-0.15062,0.09515,0.05,-0.1767,0.21169,True,True,True,True
2024-12-03,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物,801890,0.026975,+,-,False,0.0121,0.0163,0.5833,1.0,-1.8342,0.5,False,-,+,True,,,,,,-0.13937,0.06443,0.05,-0.1659,0.15611,0.0,-0.06666,0.01592,0.05,-0.08019,0.07614,-0.13937,0.06443,0.05,-0.1659,0.15611,-0.21798,0.13071,0.05,-0.26307,0.36517,True,False,False,True
2024-12-03,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物,801050,-0.002545,-,+,False,0.0085,0.0114,0.4583,1.0,-1.3674,0.4583,False,-,,False,,,,,,-0.07486,0.03459,0.05,-0.08761,0.09012,0.0,-0.03251,0.00723,0.05,-0.03957,0.04202,-0.07486,0.03459,0.05,-0.08761,0.09012,-0.17991,0.1019,0.05,-0.20604,0.15012,False,False,True,False
2024-12-03,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物,801030,-0.004192,-,+,False,0.0136,0.0173,0.5417,1.0,-5.7523,0.5,False,-,+,True,,,,,,-0.04808,0.02653,0.05,-0.06547,0.17234,0.0,-0.03912,0.00786,0.05,-0.04855,0.06032,-0.04808,0.02653,0.05,-0.06547,0.17234,0.01721,0.05295,0.05,-0.01718,0.44252,True,False,True,False
2024-12-09,中央政治局会议：适度宽松货币政策+更加积极财政政策,801780,0.019374,+,+,True,0.0389,0.041,0.5,1.0,0.9636,0.5,True,-,+,True,,,,,,0.18285,0.00018,0.05,0.16902,0.33359,0.0,0.02564,1e-05,0.05,0.01919,0.09369,0.18285,0.00018,0.05,0.16902,0.33359,0.69312,0.00193,0.05,0.66698,0.99602,True,True,False,True
2024-12-09,中央政治局会议：适度宽松货币政策+更加积极财政政策,801790,-0.021323,-,+,False,0.0137,0.0189,0.375,1.0,-7.594,0.2917,False,-,,False,,,,,,-0.1348,0.06209,0.05,-0.15987,0.18254,0.0,-0.06065,0.01339,0.05,-0.07392,0.07934,-0.1348,0.06209,0.05,-0.15987,0.18254,-0.26454,0.15779,0.05,-0.31293,0.35603,False,False,False,False
2024-12-09,中央政治局会议：适度宽松货币政策+更加积极财政政策,801180,-0.014077,-,-,True,0.0155,0.0188,0.5,1.0,-4.2469,0.4167,False,-,,False,,,,,,-0.19212,0.08935,0.05,-0.22067,0.1617,0.0,-0.09045,0.02638,0.05,-0.1058,0.07149,-0.19212,0.08935,0.05,-0.22067,0.1617,-0.31833,0.1787,0.05,-0.37047,0.36069,True,False,True,True
2024-12-09,中央政治局会议：适度宽松货币政策+更加积极财政政策,801710,0.005345,+,+,True,0.0461,0.0481,0.3333,1.0,-6.5481,0.2917,True,-,+,True,,,,,,0.15924,0.00172,0.05,0.14041,0.39663,0.0,0.00744,0.00032,0.05,-0.00254,0.1127,0.15924,0.00172,0.05,0.14041,0.39663,0.6539,0.00957,0.05,0.61854,1.10936,True,True,True,False
2024-12-12,中央经济工作会议：明年实施更加积极有为的宏观政策,801780,0.012697,+,-,False,0.0097,0.0109,0.4583,1.0,-2.9003,0.4167,False,-,,False,,,,,,-0.08752,0.04174,0.05,-0.10196,0.08098,0.0,-0.03289,0.00721,0.05,-0.04013,0.04354,-0.08752,0.04174,0.05,-0.10196,0.08098,-0.12568,0.07982,0.05,-0.15038,0.19961,True,False,False,False
2024-12-12,中央经济工作会议：明年实施更加积极有为的宏观政策,801790,-0.02582,-,-,True,0.0139,0.0196,0.5,1.0,-3.8461,0.4167,False,-,-,False,,,,,,-0.20921,0.09463,0.05,-0.2399,0.22283,0.0,-0.0948,0.02282,0.05,-0.11391,0.1068,-0.20921,0.09463,0.05,-0.2399,0.22283,-0.37048,0.21074,0.05,-0.43416,0.45895,True,True,True,False
2024-12-12,中央经济工作会议：明年实施更加积极有为的宏观政策,801180,-0.058034,-,-,True,0.0138,0.0173,0.625,1.0,3.1992,0.5833,False,-,,False,,,,,,-0.19401,0.08935,0.05,-0.22144,0.16872,0.0,-0.09217,0.02723,0.05,-0.10764,0.07107,-0.19401,0.08935,0.05,-0.22144,0.16872,-0.3376,0.18903,0.05,-0.38985,0.3661,False,True,True,True
2024-12-12,中央经济工作会议：明年实施更加积极有为的宏观政策,801710,-0.03697,-,+,False,0.0398,0.043,0.2917,1.0,-5.4492,0.2917,True,-,+,True,,,,,,0.11742,0.00259,0.05,0.10065,0.33443,0.0,-0.00244,0.00071,0.05,-0.01185,0.09684,0.11742,0.00259,0.05,0.10065,0.33443,0.55101,0.01025,0.05,0.52089,0.96701,True,False,False,False
2024-12-12,中央经济工作会议：明年实施更加积极有为的宏观政策,801880,-0.012048,-,+,False,0.0123,0.0172,0.4167,0.9583,-1.9922,0.3333,False,-,,False,,,,,,-0.0707,0.03345,0.05,-0.08361,0.09846,0.0,-0.03093,0.00653,0.05,-0.03801,0.04376,-0.0707,0.03345,0.05,-0.08361,0.09846,-0.14673,0.08993,0.05,-0.17453,0.1832,True,False,False,False
2025-01-13,美国商务部BIS发布人工智能扩散框架(Framework for AI,801080,0.024881,+,+,True,0.0173,0.0203,0.625,1.0,4.6483,0.625,False,-,+,True,,,,,,-0.1273,0.05824,0.05,-0.15029,0.16918,0.0,-0.05532,0.01232,0.05,-0.06733,0.07137,-0.1273,0.05824,0.05,-0.15029,0.16918,-0.23977,0.14847,0.05,-0.28488,0.35552,False,True,True,False
2025-01-13,美国商务部BIS发布人工智能扩散框架(Framework for AI,801750,0.040126,+,-,False,0.0218,0.0282,0.625,1.0,2.3868,0.625,False,-,,False,,,,,,-0.19048,0.0885,0.05,-0.21791,0.16102,0.0,-0.07122,0.01627,0.05,-0.08631,0.08793,-0.19048,0.0885,0.05,-0.21791,0.16102,-0.30359,0.18508,0.05,-0.35285,0.40143,True,False,False,False
2025-01-13,美国商务部BIS发布人工智能扩散框架(Framework for AI,801770,0.047158,+,+,True,0.0181,0.0226,0.6667,1.0,6.1903,0.6667,False,-,+,True,,,,,,-0.10241,0.05131,0.05,-0.13267,0.26336,0.0,-0.06016,0.01127,0.05,-0.07587,0.10558,-0.10241,0.05131,0.05,-0.13267,0.26336,-0.08292,0.10493,0.05,-0.13868,0.61666,False,True,True,True
2025-01-15,拜登末期AI芯片出口管制框架：分国别配额限制,801080,0.032355,+,+,True,0.0155,0.019,0.5417,1.0,4.5959,0.5417,False,-,+,True,,,,,,-0.1285,0.05984,0.05,-0.15715,0.25895,0.0,-0.06645,0.01289,0.05,-0.0831,0.10921,-0.1285,0.05984,0.05,-0.15715,0.25895,-0.08446,0.11131,0.05,-0.14674,0.64408,False,False,True,True
2025-01-15,拜登末期AI芯片出口管制框架：分国别配额限制,801770,0.069367,+,+,True,0.0183,0.0233,0.625,1.0,4.3475,0.625,False,-,+,True,,,,,,-0.08186,0.04044,0.05,-0.10299,0.20275,0.0,-0.04565,0.0086,0.05,-0.05749,0.07922,-0.08186,0.04044,0.05,-0.10299,0.20275,-0.00101,0.07222,0.05,-0.04455,0.56056,False,True,True,True
2025-01-15,拜登末期AI芯片出口管制框架：分国别配额限制,801750,0.003631,+,-,False,0.0206,0.026,0.5417,1.0,-0.4951,0.5417,False,-,+,True,,,,,,-0.26673,0.1217,0.05,-0.30103,0.22455,0.0,-0.10102,0.02552,0.05,-0.12049,0.10438,-0.26673,0.1217,0.05,-0.30103,0.22455,-0.47449,0.26556,0.05,-0.54378,0.45849,True,True,False,False
2025-01-27,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801080,0.021832,+,-,False,0.018,0.022,0.5417,1.0,1.2379,0.5417,False,-,+,True,,,,,,-0.17427,0.08033,0.05,-0.19809,0.14072,0.0,-0.06453,0.01604,0.05,-0.07715,0.06866,-0.17427,0.08033,0.05,-0.19809,0.14072,-0.3308,0.19004,0.05,-0.37962,0.29029,True,False,False,False
2025-01-27,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801750,0.13677,+,+,True,0.0233,0.0276,0.5833,1.0,4.9455,0.5833,False,-,+,True,,,,,,-0.0693,0.03878,0.05,-0.09516,0.27129,0.0,-0.04859,0.00848,0.05,-0.06246,0.09773,-0.0693,0.03878,0.05,-0.09516,0.27129,-0.01297,0.08948,0.05,-0.06582,0.66929,False,True,True,True
2025-01-27,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801770,-0.00249,-,-,True,0.0221,0.0254,0.5,0.9583,1.7859,0.5,False,-,+,True,,,,,,-0.131,0.06154,0.05,-0.15108,0.11574,0.0,-0.05705,0.01458,0.05,-0.06793,0.05775,-0.131,0.06154,0.05,-0.15108,0.11574,-0.19804,0.11735,0.05,-0.23693,0.28401,True,True,False,True
2025-01-27,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801760,0.102936,+,-,False,0.0199,0.0244,0.375,1.0,-3.2174,0.375,False,-,,False,,,,,,-0.17274,0.08039,0.05,-0.19671,0.13715,0.0,-0.06452,0.01596,0.05,-0.07719,0.0692,-0.17274,0.08039,0.05,-0.19671,0.13715,-0.26027,0.15884,0.05,-0.30593,0.34515,False,False,False,False
2025-03-05,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801780,-0.002111,-,+,False,0.0091,0.013,0.5417,0.9583,-0.583,0.5417,False,-,+,True,,,,,,-0.02715,0.01446,0.05,-0.03513,0.08043,0.0,-0.01795,0.00325,0.05,-0.02284,0.03367,-0.02715,0.01446,0.05,-0.03513,0.08043,-0.03345,0.03712,0.05,-0.04957,0.17475,True,True,True,True
2025-03-05,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801790,0.001636,+,-,False,0.0129,0.0234,0.4583,0.9583,-3.6309,0.4583,False,-,+,True,,,,,,-0.14538,0.07087,0.05,-0.16409,0.08021,0.0,-0.05075,0.01356,0.05,-0.06005,0.04737,-0.14538,0.07087,0.05,-0.16409,0.08021,-0.29895,0.16824,0.05,-0.33314,0.1362,False,False,False,False
2025-03-05,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801180,-0.027285,-,+,False,0.0425,0.0476,0.375,0.9583,-3.4792,0.375,True,-,+,True,,,,,,0.1345,0.00319,0.05,0.11481,0.38617,0.0,-0.00072,0.00068,0.05,-0.01128,0.11072,0.1345,0.00319,0.05,0.11481,0.38617,0.56253,0.01519,0.05,0.52681,1.06145,False,False,False,False
2025-04-02,特朗普宣布对等关税：对华累计加征54%关税,801080,-0.057707,-,-,True,0.0192,0.0289,0.5,0.9583,0.7261,0.4583,False,-,-,False,,,,,,-0.15611,0.07741,0.05,-0.17379,0.06243,0.0,-0.05242,0.01534,0.0615,-0.06129,0.04118,-0.15611,0.07741,0.05,-0.17379,0.06243,-0.35785,0.21273,0.05,-0.39537,0.05938,True,True,True,True
2025-04-02,特朗普宣布对等关税：对华累计加征54%关税,801110,-0.034593,-,-,True,0.0117,0.021,0.2917,0.9167,-5.3378,0.2917,False,-,,False,,,,,,-0.05069,0.0238,0.05,-0.05863,0.04716,0.0,-0.02015,0.00465,0.05,-0.02438,0.02448,-0.05069,0.0238,0.05,-0.05863,0.04716,-0.09521,0.0544,0.05,-0.11014,0.0892,True,True,True,True
2025-04-02,特朗普宣布对等关税：对华累计加征54%关税,801880,-0.053564,-,-,True,0.0172,0.0257,0.5,0.875,-0.1783,0.4583,False,-,-,False,,,,,,-0.09098,0.04508,0.05,-0.1012,0.03689,0.0,-0.03291,0.01021,0.0765,-0.03821,0.02298,-0.09098,0.04508,0.05,-0.1012,0.03689,-0.21783,0.12951,0.05,-0.23694,0.03302,False,True,True,True
2025-04-02,特朗普宣布对等关税：对华累计加征54%关税,801030,-0.026722,-,-,True,0.019,0.0252,0.4167,0.9583,0.1997,0.4167,False,-,-,False,,,,,,-0.12557,0.07475,0.05,-0.13453,-0.01044,0.0,-0.04114,0.01804,0.1775,-0.04602,0.01037,-0.12557,0.07475,0.05,-0.13453,-0.01044,-0.34431,0.24396,0.05,-0.36181,-0.11704,False,True,True,True
2025-04-02,特朗普宣布对等关税：对华累计加征54%关税,801050,-0.033528,-,-,True,0.0134,0.024,0.5417,0.8333,-5.2265,0.5417,False,-,,False,,,,,,-0.04939,0.02245,0.05,-0.05694,0.04883,0.0,-0.02428,0.00712,0.05,-0.02837,0.01896,-0.04939,0.02245,0.05,-0.05694,0.04883,-0.12898,0.07334,0.05,-0.14581,0.06945,True,True,True,True
2025-04-02,特朗普宣布对等关税：对华累计加征54%关税,801890,-0.054115,-,-,True,0.0174,0.0289,0.4167,0.9583,0.9166,0.375,False,-,-,False,,,,,,-0.09919,0.04684,0.05,-0.11425,0.07718,0.0,-0.03703,0.00911,0.05,-0.04435,0.04013,-0.09919,0.04684,0.05,-0.11425,0.07718,-0.1983,0.11349,0.05,-0.22938,0.16281,False,True,True,True
2025-04-04,中国反制：对美所有商品加征34%关税,801010,0.067487,+,-,False,0.0145,0.0231,0.5,0.9167,-0.5761,0.5,False,-,-,False,,,,,,-0.12069,0.0729,0.05,-0.13006,-0.0111,0.0,-0.03822,0.01688,0.186,-0.04273,0.0093,-0.12069,0.0729,0.05,-0.13006,-0.0111,-0.32682,0.23535,0.05,-0.3445,-0.11838,True,False,False,False
2025-04-04,中国反制：对美所有商品加征34%关税,801030,-0.013558,-,-,True,0.0194,0.0249,0.375,0.9583,-0.4997,0.375,False,-,-,False,,,,,,-0.14622,0.09082,0.05,-0.15682,-0.0217,0.0,-0.04709,0.02172,0.1975,-0.0524,0.00896,-0.14622,0.09082,0.05,-0.15682,-0.0217,-0.36508,0.25988,0.05,-0.38514,-0.12538,True,True,True,True
2025-04-04,中国反制：对美所有商品加征34%关税,801050,0.00632,+,-,False,0.0178,0.0254,0.5833,0.7917,-0.3513,0.5833,False,+,-,True,,,,,,-0.10389,0.06195,0.05,-0.11158,-0.00778,0.0,-0.03184,0.0134,0.222,-0.03577,0.00961,-0.10389,0.06195,0.05,-0.11158,-0.00778,-0.29528,0.21072,0.05,-0.31033,-0.10114,True,True,True,True
2025-04-04,中国反制：对美所有商品加征34%关税,801080,-0.005477,-,-,True,0.0219,0.0307,0.4583,0.9583,-0.1384,0.4583,False,-,-,False,,,,,,-0.1866,0.10028,0.05,-0.20469,0.02651,0.0,-0.05735,0.01953,0.0905,-0.06589,0.03275,-0.1866,0.10028,0.05,-0.20469,0.02651,-0.4364,0.2751,0.05,-0.47027,-0.03412,True,True,True,True
2025-04-07,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801080,-0.005477,-,-,True,0.0175,0.0284,0.5417,0.9167,0.7126,0.5417,False,-,,False,,,,,,-0.10449,0.04896,0.05,-0.11814,0.07548,0.0,-0.03711,0.00946,0.05,-0.04421,0.03777,-0.10449,0.04896,0.05,-0.11814,0.07548,-0.22019,0.12759,0.05,-0.24657,0.13406,True,True,True,True
2025-04-07,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801790,-0.021835,-,-,True,0.0507,0.0531,0.375,0.9583,0.0926,0.375,True,-,-,False,,,,,,-0.42652,0.33524,0.5,-0.44177,-0.22955,0.0,-0.10916,0.07015,0.5,-0.11713,-0.02504,-0.42652,0.33524,0.5,-0.44177,-0.22955,-1.20436,0.9674,0.4485,-1.23665,-0.81227,True,True,True,True
2025-04-07,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801750,-0.022496,-,-,True,0.0236,0.0333,0.375,0.9583,-0.2141,0.375,True,-,-,False,,,,,,-0.23623,0.12473,0.05,-0.25795,0.04267,0.0,-0.07367,0.02387,0.074,-0.08511,0.047,-0.23623,0.12473,0.05,-0.25795,0.04267,-0.48195,0.29052,0.05,-0.51996,0.05111,True,True,True,True
2025-04-07,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801730,-0.047053,-,-,True,0.0152,0.0277,0.375,0.9167,0.8408,0.375,False,+,,False,,,,,,-0.0592,0.0277,0.05,-0.06763,0.05189,0.0,-0.02367,0.00621,0.05,-0.02808,0.02285,-0.0592,0.0277,0.05,-0.06763,0.05189,-0.1702,0.09904,0.05,-0.18705,0.05242,True,True,True,True
2025-04-07,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801880,-0.011746,-,+,False,0.0168,0.0257,0.4583,0.9583,0.7347,0.4583,False,-,,False,,,,,,-0.06809,0.03134,0.05,-0.07961,0.08019,0.0,-0.03182,0.00784,0.05,-0.0381,0.03441,-0.06809,0.03134,0.05,-0.07961,0.08019,-0.13814,0.08118,0.05,-0.16209,0.15715,True,True,False,True
2025-05-07,央行一揽子宽松：降准0.5个百分点+降息10bp,801780,0.030974,+,-,False,0.0072,0.0091,0.4167,1.0,-5.4775,0.375,False,-,,False,,,,,,-0.07041,0.03283,0.05,-0.08092,0.06718,0.0,-0.03028,0.00757,0.05,-0.03617,0.03191,-0.07041,0.03283,0.05,-0.08092,0.06718,-0.1492,0.08571,0.05,-0.16936,0.12305,False,False,False,False
2025-05-07,央行一揽子宽松：降准0.5个百分点+降息10bp,801790,0.024718,+,-,False,0.0115,0.0152,0.5417,1.0,-2.0519,0.5417,False,-,-,False,,,,,,-0.13701,0.06671,0.05,-0.15111,0.06248,0.0,-0.04863,0.01438,0.05,-0.05678,0.03743,-0.13701,0.06671,0.05,-0.15111,0.06248,-0.31145,0.17931,0.05,-0.34374,0.07908,False,False,False,False
2025-05-07,央行一揽子宽松：降准0.5个百分点+降息10bp,801180,-0.033296,-,-,True,0.007,0.0089,0.5417,1.0,-0.9608,0.5,False,-,,False,,,,,,-0.12951,0.06198,0.05,-0.14654,0.07632,0.0,-0.05533,0.01708,0.05,-0.06428,0.03908,-0.12951,0.06198,0.05,-0.14654,0.07632,-0.24765,0.14132,0.05,-0.28188,0.15787,False,True,True,False
2025-05-07,央行一揽子宽松：降准0.5个百分点+降息10bp,801710,-0.022555,-,-,True,0.008,0.0094,0.4583,1.0,0.3154,0.4583,False,-,-,False,,,,,,-0.11156,0.05932,0.05,-0.1224,0.02108,0.0,-0.03748,0.01282,0.0755,-0.04304,0.02118,-0.11156,0.05932,0.05,-0.1224,0.02108,-0.25191,0.15572,0.05,-0.27132,0.00111,False,False,False,False
2025-05-20,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-,801780,0.016808,+,+,True,0.0387,0.0408,0.6667,1.0,5.9668,0.6667,True,-,+,True,,,,,,0.22992,0.0,0.05,0.22214,0.33529,0.0,0.03868,0.0,0.05,0.03427,0.08519,0.22992,0.0,0.05,0.22214,0.33529,0.77282,0.0001,0.05,0.75652,0.9776,True,True,True,True
2025-05-20,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-,801790,-0.007534,-,+,False,0.0102,0.0118,0.5417,1.0,0.9448,0.5417,False,-,+,True,,,,,,-0.04703,0.02564,0.05,-0.06257,0.15579,0.0,-0.03561,0.00662,0.05,-0.045,0.0634,-0.04703,0.02564,0.05,-0.06257,0.15579,-0.0657,0.07035,0.05,-0.09999,0.34695,True,False,False,False
2025-05-20,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-,801180,-0.01381,-,+,False,0.0088,0.0108,0.4167,1.0,-7.2584,0.3333,False,-,-,False,,,,,,-0.09629,0.04466,0.05,-0.11464,0.1426,0.0,-0.04902,0.01216,0.05,-0.05863,0.05234,-0.09629,0.04466,0.05,-0.11464,0.1426,-0.15759,0.10161,0.05,-0.19358,0.31884,True,False,False,False
2025-05-20,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-,801710,-0.01064,-,-,True,0.0112,0.0131,0.5,1.0,3.9388,0.5,False,-,-,False,,,,,,-0.13469,0.07918,0.05,-0.1443,-0.00797,0.0,-0.04155,0.01813,0.1925,-0.04651,0.01073,-0.13469,0.07918,0.05,-0.1443,-0.00797,-0.35761,0.2463,0.05,-0.37975,-0.10314,False,True,True,True
